500,0.987,-0.185,2.56E-04,0.009,-7.39,0.803,0.835,-0.06
700,0.968,-0.279,0.003,0.013,-7.292,1.216,0.841,-0.084
900,0.939,-0.342,0.003,0.017,-7.157,1.521,0.826,-0.108
1100,0.904,-0.41,0.006,0.021,-6.994,1.883,0.815,-0.14
1300,0.87,-0.478,0.008,0.024,-6.839,2.242,0.804,-0.163
1500,0.824,-0.537,0.01,0.028,-6.599,2.551,0.791,-0.19
1700,0.776,-0.59,0.012,0.031,-6.362,2.863,0.778,-0.209
1900,0.729,-0.643,0.015,0.032,-6.136,3.107,0.765,-0.227
2100,0.683,-0.697,0.02,0.035,-5.923,3.382,0.758,-0.252
2300,0.624,-0.731,0.019,0.036,-5.623,3.585,0.735,-0.269
2500,0.577,-0.758,0.024,0.037,-5.373,3.694,0.72,-0.29
2700,0.519,-0.792,0.027,0.038,-5.104,3.912,0.701,-0.302
2900,0.472,-0.813,0.029,0.04,-4.856,4.003,0.689,-0.316
3100,0.421,-0.829,0.033,0.04,-4.599,4.113,0.668,-0.331
3300,0.362,-0.852,0.038,0.039,-4.306,4.235,0.652,-0.34
3500,0.309,-0.866,0.039,0.041,-4.042,4.334,0.638,-0.352
3700,0.262,-0.875,0.039,0.039,-3.802,4.393,0.623,-0.366
3900,0.211,-0.88,0.044,0.04,-3.525,4.407,0.607,-0.373
4100,0.171,-0.883,0.044,0.04,-3.309,4.481,0.587,-0.387
4300,0.121,-0.88,0.048,0.038,-3.031,4.469,0.576,-0.393
4500,0.081,-0.88,0.051,0.04,-2.844,4.471,0.564,-0.398
4700,0.043,-0.88,0.052,0.04,-2.655,4.476,0.552,-0.406
4900,0.004,-0.875,0.054,0.039,-2.461,4.447,0.539,-0.407
5100,-0.026,-0.87,0.054,0.036,-2.291,4.424,0.522,-0.418
5300,-0.06,-0.864,0.055,0.035,-2.114,4.384,0.511,-0.42
5500,-0.1,-0.852,0.058,0.035,-1.905,4.343,0.497,-0.426
5700,-0.125,-0.844,0.06,0.035,-1.769,4.292,0.486,-0.433
5900,-0.161,-0.835,0.063,0.035,-1.601,4.267,0.47,-0.434
6100,-0.188,-0.821,0.063,0.033,-1.464,4.198,0.46,-0.433
6300,-0.217,-0.812,0.064,0.031,-1.299,4.136,0.453,-0.438
6500,-0.243,-0.8,0.065,0.03,-1.184,4.097,0.445,-0.437
6700,-0.27,-0.786,0.064,0.03,-1.04,4.023,0.432,-0.445
6900,-0.291,-0.776,0.067,0.028,-0.929,3.961,0.428,-0.446
7100,-0.311,-0.764,0.068,0.029,-0.825,3.908,0.415,-0.45
7300,-0.33,-0.757,0.07,0.025,-0.739,3.849,0.409,-0.458
7500,-0.35,-0.742,0.07,0.025,-0.636,3.789,0.4,-0.458
7700,-0.37,-0.726,0.07,0.024,-0.522,3.712,0.388,-0.463
7900,-0.391,-0.717,0.071,0.024,-0.428,3.664,0.383,-0.458
8100,-0.406,-0.701,0.072,0.021,-0.374,3.589,0.374,-0.46
8300,-0.423,-0.695,0.071,0.02,-0.292,3.542,0.37,-0.465
8500,-0.438,-0.68,0.074,0.019,-0.216,3.471,0.361,-0.467
8700,-0.453,-0.666,0.072,0.019,-0.116,3.417,0.349,-0.472
8900,-0.46,-0.655,0.073,0.017,-0.062,3.343,0.342,-0.475
9100,-0.477,-0.647,0.074,0.018,-0.003,3.297,0.334,-0.474
9300,-0.487,-0.631,0.073,0.015,0.058,3.228,0.33,-0.475
9500,-0.502,-0.623,0.075,0.015,0.127,3.178,0.318,-0.479
9700,-0.513,-0.616,0.073,0.015,0.174,3.137,0.32,-0.482
9900,-0.524,-0.598,0.074,0.011,0.239,3.073,0.303,-0.483
10100,-0.539,-0.59,0.072,0.012,0.293,3.015,0.297,-0.488
10300,-0.543,-0.576,0.076,0.01,0.326,2.94,0.286,-0.486
10500,-0.553,-0.564,0.075,0.011,0.365,2.889,0.279,-0.491
10700,-0.565,-0.552,0.074,0.011,0.411,2.836,0.285,-0.486
10900,-0.573,-0.538,0.073,0.009,0.448,2.775,0.275,-0.49
11100,-0.582,-0.536,0.075,0.006,0.474,2.739,0.274,-0.496
11300,-0.588,-0.521,0.075,0.007,0.516,2.674,0.262,-0.494
11500,-0.593,-0.514,0.074,0.006,0.528,2.617,0.259,-0.502
11700,-0.603,-0.499,0.076,0.002,0.578,2.567,0.249,-0.499
11900,-0.609,-0.492,0.074,0.003,0.611,2.525,0.24,-0.505
12100,-0.615,-0.478,0.071,0.002,0.668,2.462,0.234,-0.506
12300,-0.618,-0.472,0.074,0.001,0.676,2.424,0.222,-0.511
