   8.1000000e+00  -9.2502000e+02   1.0843000e+01   7.4750000e+00  -2.9390000e+00   1.2848000e+03   8.7764000e+02  -6.7855000e+02  -3.0505000e+02
   8.3000000e+00  -9.2344000e+02   1.0842000e+01   7.0880000e+00  -6.1690000e+00   1.2431000e+03   8.2894000e+02  -6.8171000e+02  -3.0559000e+02
   8.5000000e+00  -9.2864000e+02   1.5669000e+01   4.8690000e+00  -4.2210000e+00   1.2223000e+03   7.8215000e+02  -6.9171000e+02  -3.0070000e+02
   8.7000000e+00  -9.2995000e+02   1.9574000e+01   6.7650000e+00  -4.5250000e+00   1.2063000e+03   7.1985000e+02  -7.0476000e+02  -2.9526000e+02
   8.9000000e+00  -9.2836000e+02   2.8452000e+01   4.5220000e+00  -4.1710000e+00   1.1785000e+03   6.7290000e+02  -7.1360000e+02  -2.9061000e+02
   9.1000000e+00  -9.2871000e+02   2.8487000e+01   7.7390000e+00  -4.3910000e+00   1.1446000e+03   6.3383000e+02  -7.2115000e+02  -2.9273000e+02
   9.3000000e+00  -9.2776000e+02   3.2495000e+01   6.4380000e+00  -2.8590000e+00   1.1260000e+03   5.9004000e+02  -7.3529000e+02  -2.8709000e+02
   9.5000000e+00  -9.3077000e+02   3.6502000e+01   6.1730000e+00  -4.6270000e+00   1.0934000e+03   5.5551000e+02  -7.3983000e+02  -2.7570000e+02
   9.7000000e+00  -9.2944000e+02   3.7197000e+01   4.4950000e+00  -4.1360000e+00   1.0712000e+03   5.1466000e+02  -7.5151000e+02  -2.6560000e+02
   9.9000000e+00  -9.2863000e+02   4.7137000e+01   6.8300000e+00  -5.9180000e+00   1.0411000e+03   4.7727000e+02  -7.5639000e+02  -2.6610000e+02
   1.0100000e+01  -9.3018000e+02   4.5244000e+01   6.8470000e+00  -3.2120000e+00   1.0197000e+03   4.5030000e+02  -7.5428000e+02  -2.5681000e+02
   1.0300000e+01  -9.2776000e+02   4.8982000e+01   5.1250000e+00  -3.7880000e+00   9.8157000e+02   4.0997000e+02  -7.5278000e+02  -2.3285000e+02
   1.0500000e+01  -9.3257000e+02   5.2741000e+01   4.0470000e+00  -2.7710000e+00   9.6480000e+02   3.9711000e+02  -7.6552000e+02  -2.5759000e+02
   1.0700000e+01  -9.2886000e+02   5.8530000e+01   3.4060000e+00  -2.7340000e+00   9.3176000e+02   3.8327000e+02  -7.6803000e+02  -2.7962000e+02
   1.0900000e+01  -9.3008000e+02   5.6144000e+01   3.1620000e+00  -6.9520000e+00   9.2086000e+02   3.5444000e+02  -7.8528000e+02  -2.6803000e+02
   1.1100000e+01  -9.3195000e+02   6.6329000e+01   3.8750000e+00  -1.5590000e+00   8.9604000e+02   3.2621000e+02  -7.7696000e+02  -2.6526000e+02
   1.1300000e+01  -9.3029000e+02   6.4334000e+01   3.2710000e+00  -5.5930000e+00   8.7541000e+02   3.0383000e+02  -7.9510000e+02  -2.5775000e+02
   1.1500000e+01  -9.3374000e+02   7.1882000e+01   2.6550000e+00  -1.3280000e+00   8.5616000e+02   2.8224000e+02  -7.9540000e+02  -2.5638000e+02
   1.1700000e+01  -9.3084000e+02   6.9929000e+01   1.4350000e+00  -4.3270000e+00   8.3374000e+02   2.6403000e+02  -8.0418000e+02  -2.4543000e+02
   1.1900000e+01  -9.3447000e+02   8.3530000e+01   1.8230000e+00  -3.0050000e+00   8.2003000e+02   2.3828000e+02  -8.1526000e+02  -2.4016000e+02
   1.2100000e+01  -9.2654000e+02   7.9390000e+01   1.1900000e+00  -1.8250000e+00   7.9907000e+02   2.2056000e+02  -8.1919000e+02  -2.2675000e+02
   1.2300000e+01  -9.3740000e+02   8.0557000e+01   2.3900000e+00  -2.8240000e+00   7.8630000e+02   2.0654000e+02  -8.2008000e+02  -2.1626000e+02
   1.2500000e+01  -9.3061000e+02   8.6838000e+01   8.1500000e-01  -1.9210000e+00   7.6427000e+02   1.8661000e+02  -8.2722000e+02  -2.1015000e+02
   1.2700000e+01  -9.2831000e+02   9.0952000e+01   2.1430000e+00  -1.4190000e+00   7.4397000e+02   1.6738000e+02  -8.2944000e+02  -2.0713000e+02
   1.2900000e+01  -9.2811000e+02   9.4940000e+01  -9.8000000e-02  -6.9900000e-01   7.2366000e+02   1.5396000e+02  -8.3021000e+02  -2.0167000e+02
   1.3100000e+01  -9.2313000e+02   1.0155000e+02   1.0620000e+00  -1.1280000e+00   7.0782000e+02   1.4028000e+02  -8.3755000e+02  -2.0130000e+02
   1.3300000e+01  -9.2726000e+02   1.0167000e+02   6.6300000e-01  -3.6900000e-01   6.9274000e+02   1.2680000e+02  -8.3801000e+02  -1.9897000e+02
   1.3500000e+01  -9.2474000e+02   1.0431000e+02   2.2700000e-01   5.1600000e-01   6.7417000e+02   1.1471000e+02  -8.4738000e+02  -1.9112000e+02
   1.3700000e+01  -9.2682000e+02   1.0921000e+02  -1.0310000e+00   5.0500000e-01   6.5631000e+02   1.0990000e+02  -8.5095000e+02  -1.9907000e+02
   1.3900000e+01  -9.2837000e+02   1.1469000e+02  -5.5700000e-01   6.7700000e-01   6.4142000e+02   1.0008000e+02  -8.5560000e+02  -1.8976000e+02
   1.4100000e+01  -9.2388000e+02   1.1430000e+02   1.1800000e-01  -6.3700000e-01   6.2581000e+02   8.6580000e+01  -8.5636000e+02  -1.8926000e+02
   1.4300000e+01  -9.3050000e+02   1.1591000e+02   4.9900000e-01   2.9590000e+00   6.1517000e+02   8.1090000e+01  -8.6309000e+02  -1.8427000e+02
   1.4500000e+01  -9.2362000e+02   1.2656000e+02  -1.5620000e+00   2.5670000e+00   5.9544000e+02   6.8834000e+01  -8.6677000e+02  -1.8134000e+02
   1.4700000e+01  -9.2358000e+02   1.2338000e+02  -2.9440000e+00   1.9430000e+00   5.8528000e+02   5.9384000e+01  -8.6754000e+02  -1.7072000e+02
   1.4900000e+01  -9.2579000e+02   1.3028000e+02  -1.5760000e+00   2.0230000e+00   5.7330000e+02   5.4273000e+01  -8.7119000e+02  -1.7194000e+02
   1.5100000e+01  -9.2802000e+02   1.2650000e+02  -1.3740000e+00   1.8370000e+00   5.6093000e+02   4.6359000e+01  -8.6478000e+02  -1.6325000e+02
   1.5300000e+01  -9.2115000e+02   1.3451000e+02  -1.0270000e+00   3.1050000e+00   5.4678000e+02   3.8813000e+01  -8.7668000e+02  -1.6327000e+02
   1.5500000e+01  -9.2732000e+02   1.3444000e+02  -2.0150000e+00   3.3550000e+00   5.3634000e+02   2.9969000e+01  -8.7900000e+02  -1.5899000e+02
   1.5700000e+01  -9.2318000e+02   1.3720000e+02  -9.8100000e-01   4.4000000e+00   5.2371000e+02   2.6188000e+01  -8.8261000e+02  -1.4534000e+02
   1.5900000e+01  -9.2349000e+02   1.4299000e+02  -5.0200000e-01   4.0170000e+00   5.1125000e+02   1.9881000e+01  -8.8718000e+02  -1.5339000e+02
   1.6100000e+01  -9.1904000e+02   1.3703000e+02  -2.8350000e+00   4.1870000e+00   5.0070000e+02   1.1573000e+01  -8.8879000e+02  -1.2994000e+02
   1.6300000e+01  -9.2332000e+02   1.3839000e+02  -2.7230000e+00   4.2130000e+00   4.9023000e+02   7.2970000e+00  -8.9645000e+02  -1.3168000e+02
   1.6500000e+01  -9.1815000e+02   1.4026000e+02  -1.7610000e+00   3.9040000e+00   4.7804000e+02   1.3770000e+00  -8.9506000e+02  -1.2607000e+02
   1.6700000e+01  -9.1996000e+02   1.5110000e+02  -2.6710000e+00   5.1620000e+00   4.6806000e+02  -7.2440000e+00  -9.0219000e+02  -1.1794000e+02
   1.6900000e+01  -9.1803000e+02   1.4681000e+02  -3.7570000e+00   3.7560000e+00   4.5872000e+02  -8.9050000e+00  -9.0213000e+02  -1.1381000e+02
   1.7100000e+01  -9.2274000e+02   1.5178000e+02  -4.1490000e+00   5.5060000e+00   4.4769000e+02  -1.2042000e+01  -9.1062000e+02  -1.0761000e+02
   1.7300000e+01  -9.1551000e+02   1.5159000e+02  -3.2880000e+00   3.7730000e+00   4.3458000e+02  -1.5167000e+01  -9.0557000e+02  -1.1122000e+02
   1.7500000e+01  -9.1953000e+02   1.5755000e+02  -3.8100000e+00   5.2800000e+00   4.2826000e+02  -2.2412000e+01  -9.0767000e+02  -9.4619000e+01
   1.7700000e+01  -9.1538000e+02   1.5622000e+02  -3.5830000e+00   8.0090000e+00   4.1606000e+02  -2.4025000e+01  -9.1964000e+02  -1.0219000e+02
   1.7900000e+01  -9.2015000e+02   1.6322000e+02  -2.9100000e+00   8.8240000e+00   4.1075000e+02  -2.8179000e+01  -9.0947000e+02  -8.6818000e+01
   1.8100000e+01  -9.2428000e+02   1.6526000e+02  -2.7170000e+00   8.4120000e+00   4.0362000e+02  -2.9281000e+01  -9.2216000e+02  -8.6220000e+01
   1.8300000e+01  -9.1644000e+02   1.6572000e+02  -3.1830000e+00   6.6970000e+00   3.9186000e+02  -3.5698000e+01  -9.1906000e+02  -8.2422000e+01
   1.8500000e+01  -9.1717000e+02   1.6983000e+02  -2.9720000e+00   8.8990000e+00   3.8444000e+02  -3.6204000e+01  -9.2375000e+02  -7.3309000e+01
   1.8700000e+01  -9.1440000e+02   1.7009000e+02  -3.2690000e+00   8.9430000e+00   3.7856000e+02  -3.7512000e+01  -9.2110000e+02  -7.7201000e+01
   1.8900000e+01  -9.1742000e+02   1.7199000e+02  -4.2230000e+00   9.7810000e+00   3.6874000e+02  -4.1948000e+01  -9.2129000e+02  -6.7831000e+01
   1.9100000e+01  -9.1683000e+02   1.7380000e+02  -1.8170000e+00   1.0259000e+01   3.5866000e+02  -4.3045000e+01  -9.2274000e+02  -6.9713000e+01
   1.9300000e+01  -9.1354000e+02   1.8057000e+02  -1.5160000e+00   9.2490000e+00   3.5149000e+02  -4.6847000e+01  -9.2599000e+02  -5.5742000e+01
   1.9500000e+01  -9.1235000e+02   1.7746000e+02  -3.3280000e+00   1.0997000e+01   3.4470000e+02  -4.8194000e+01  -9.2471000e+02  -5.8769000e+01
   1.9700000e+01  -9.1231000e+02   1.8515000e+02  -4.0800000e+00   1.0284000e+01   3.3850000e+02  -4.9871000e+01  -9.3022000e+02  -5.2738000e+01
   1.9900000e+01  -9.1241000e+02   1.8601000e+02  -2.1680000e+00   1.1344000e+01   3.3041000e+02  -5.2007000e+01  -9.3417000e+02  -5.1307000e+01
   2.0100000e+01  -9.1199000e+02   1.9094000e+02  -3.9100000e+00   1.1110000e+01   3.2582000e+02  -5.2063000e+01  -9.2481000e+02  -4.7298000e+01
   2.0300000e+01  -9.1381000e+02   1.9081000e+02  -3.9070000e+00   1.2313000e+01   3.1810000e+02  -5.3507000e+01  -9.3261000e+02  -3.9881000e+01
   2.0500000e+01  -9.1070000e+02   1.9772000e+02  -3.6680000e+00   1.2086000e+01   3.0983000e+02  -5.6625000e+01  -9.2476000e+02  -4.4510000e+01
