6500,-0.287,-0.752,0.1,0.039,-0.704,3.21,0.307,-0.427
6700,-0.304,-0.735,0.1,0.037,-0.615,3.136,0.297,-0.427
6900,-0.326,-0.721,0.102,0.035,-0.518,3.078,0.285,-0.426
7100,-0.348,-0.708,0.102,0.035,-0.429,3.019,0.278,-0.427
7300,-0.363,-0.696,0.103,0.032,-0.361,2.958,0.266,-0.432
7500,-0.378,-0.689,0.104,0.032,-0.31,2.922,0.264,-0.426
7700,-0.394,-0.672,0.105,0.03,-0.23,2.858,0.252,-0.428
7900,-0.415,-0.662,0.108,0.027,-0.162,2.818,0.246,-0.431
8100,-0.429,-0.648,0.106,0.026,-0.117,2.757,0.237,-0.426
8300,-0.443,-0.634,0.107,0.023,-0.058,2.702,0.233,-0.429
8500,-0.454,-0.623,0.109,0.022,-0.004,2.644,0.223,-0.426
8700,-0.467,-0.609,0.109,0.02,0.062,2.587,0.215,-0.43
8900,-0.479,-0.601,0.109,0.019,0.112,2.554,0.207,-0.43
9100,-0.487,-0.587,0.11,0.018,0.149,2.489,0.202,-0.43
9300,-0.497,-0.577,0.11,0.015,0.19,2.45,0.2,-0.431
9500,-0.512,-0.566,0.11,0.015,0.243,2.399,0.187,-0.431
9700,-0.52,-0.555,0.112,0.015,0.278,2.352,0.184,-0.431
9900,-0.527,-0.542,0.11,0.011,0.321,2.297,0.171,-0.431
10100,-0.539,-0.534,0.11,0.011,0.351,2.254,0.17,-0.435
10300,-0.54,-0.525,0.11,0.009,0.371,2.21,0.162,-0.425
10500,-0.552,-0.515,0.109,0.009,0.399,2.153,0.149,-0.432
10700,-0.557,-0.506,0.11,0.007,0.406,2.132,0.158,-0.43
10900,-0.568,-0.49,0.111,0.006,0.449,2.075,0.149,-0.433
11100,-0.577,-0.481,0.111,0.005,0.485,2.038,0.146,-0.433
11300,-0.581,-0.472,0.111,0.003,0.501,1.994,0.138,-0.433
11500,-0.583,-0.461,0.11,0.002,0.522,1.947,0.131,-0.437
11700,-0.593,-0.457,0.11,-0.001,0.542,1.924,0.128,-0.43
11900,-0.6,-0.448,0.111,0.001,0.562,1.878,0.12,-0.431
12100,-0.602,-0.432,0.111,-0.002,0.601,1.825,0.114,-0.433
12300,-0.605,-0.426,0.109,-0.004,0.621,1.793,0.108,-0.434
12500,-0.617,-0.415,0.108,-0.005,0.649,1.767,0.104,-0.435
12700,-0.617,-0.414,0.108,-0.004,0.648,1.73,0.098,-0.436
12900,-0.623,-0.402,0.108,-0.007,0.672,1.696,0.097,-0.437
13100,-0.624,-0.393,0.109,-0.008,0.676,1.656,0.086,-0.437
13300,-0.632,-0.386,0.109,-0.01,0.698,1.623,0.081,-0.442
13500,-0.637,-0.38,0.108,-0.01,0.708,1.6,0.072,-0.435
13700,-0.639,-0.372,0.106,-0.011,0.705,1.561,0.07,-0.44
13900,-0.648,-0.364,0.106,-0.012,0.719,1.536,0.066,-0.438
14100,-0.647,-0.356,0.104,-0.013,0.736,1.494,0.061,-0.44
14300,-0.653,-0.347,0.106,-0.014,0.745,1.472,0.053,-0.441
14500,-0.657,-0.346,0.106,-0.014,0.752,1.44,0.05,-0.446
14700,-0.659,-0.335,0.105,-0.015,0.765,1.411,0.048,-0.441
14900,-0.667,-0.327,0.104,-0.013,0.774,1.381,0.037,-0.449
15100,-0.667,-0.322,0.103,-0.017,0.782,1.346,0.04,-0.446
15300,-0.671,-0.318,0.101,-0.017,0.788,1.324,0.028,-0.446
15500,-0.676,-0.309,0.102,-0.019,0.798,1.298,0.029,-0.451
15700,-0.671,-0.301,0.101,-0.02,0.798,1.264,0.021,-0.442
15900,-0.683,-0.299,0.102,-0.02,0.814,1.248,0.019,-0.452
16100,-0.674,-0.293,0.101,-0.019,0.809,1.221,0.012,-0.444
16300,-0.679,-0.285,0.099,-0.02,0.819,1.185,-0.002,-0.45
16500,-0.682,-0.28,0.099,-0.021,0.826,1.163,2.56E-04,-0.447
16700,-0.685,-0.271,0.1,-0.023,0.833,1.133,-0.011,-0.451
16900,-0.685,-0.268,0.098,-0.023,0.833,1.113,-0.012,-0.452
17100,-0.692,-0.261,0.099,-0.025,0.838,1.087,-0.025,-0.45
17300,-0.691,-0.258,0.095,-0.025,0.847,1.061,-0.022,-0.456
17500,-0.694,-0.249,0.097,-0.026,0.843,1.046,-0.033,-0.446
17700,-0.697,-0.247,0.094,-0.027,0.845,1.018,-0.039,-0.458
17900,-0.697,-0.238,0.095,-0.026,0.849,0.993,-0.035,-0.449
18100,-0.703,-0.236,0.094,-0.027,0.85,0.976,-0.052,-0.452
18300,-0.704,-0.231,0.091,-0.026,0.852,0.961,-0.047,-0.456
18500,-0.703,-0.223,0.092,-0.027,0.851,0.932,-0.058,-0.451
18700,-0.704,-0.221,0.091,-0.028,0.851,0.919,-0.062,-0.458
18900,-0.709,-0.217,0.091,-0.029,0.855,0.899,-0.066,-0.454
19100,-0.709,-0.211,0.091,-0.029,0.854,0.876,-0.074,-0.459
19300,-0.713,-0.203,0.088,-0.029,0.856,0.855,-0.077,-0.457
19500,-0.713,-0.199,0.089,-0.03,0.862,0.835,-0.083,-0.456
19700,-0.717,-0.193,0.088,-0.031,0.858,0.819,-0.087,-0.453
19900,-0.719,-0.187,0.086,-0.031,0.86,0.798,-0.095,-0.457
20100,-0.721,-0.18,0.086,-0.031,0.854,0.781,-0.088,-0.457
20300,-0.722,-0.177,0.086,-0.032,0.853,0.764,-0.104,-0.452
20500,-0.72,-0.172,0.085,-0.032,0.85,0.746,-0.102,-0.457
